Year,DOY,Tmax,Tmin,Tmean,Rain,SolRad,VPD,FrostHours,DayIrrig,RH,SWC
2015,15,5.71559444444404,0.503058333333333,3.27938877314815,0,4.28456267731539,0.0120167623456411,0,0,65.0766277777778,NA
2015,16,2.154991666667,-0.556422222222222,0.518839178240755,0,3.55848206812504,0.00510133972107088,0,0,87.0266068376068,NA
2015,17,1.94996111111101,-1.57313611111111,0.490572743055611,0,3.88551890102221,0.00431140646172996,0,0,87.4111616161616,NA
2015,18,0.828066666667041,-2.56734722222222,-0.811362789351778,0,3.43792305922967,0.00224490096215897,0,0,NA,NA
2015,19,0.673177777778051,-1.29633055555556,-0.0445323495370282,0,4.85383520565766,9.93502672095052e-05,0,0,100,NA
2015,20,0.164488888889025,-2.211375,-1.07431504629628,0,4.19137568221642,2.70089397734717e-06,0,0,99.979898989899,NA
2015,21,0.274694444444037,-2.21943055555556,-0.357151099537039,0,3.53799885511263,0,0,0,100,NA
2015,22,2.068077777778,-1.47117222222222,0.394492650463014,0,3.79088823988873,0.00163895241888171,0,0,93.8321759259259,NA
2015,23,5.796369444444,-0.983858333333333,2.02682228009262,0,3.55848206812504,0.00067164001398791,0,0,99.0622777777778,NA
2015,24,3.07304444444401,-0.599675,1.38492297453707,0,3.88551890102221,0.00179128617636843,0,0,92.7850427350427,NA
2015,25,8.01191111111103,2.54829722222222,5.81527094907411,0,3.43792305922967,0.00142905985114329,0,0,98.9768253968254,NA
2015,26,7.80090000000001,1.08490833333333,3.41209201388891,0,4.85383520565766,0.00355321099674227,0,0,89.1503012820513,NA
2015,27,5.82142500000003,1.60353333333333,4.26841984953709,0,4.51452891148828,0.00209349893398259,0,0,NA,NA
2015,28,6.862891666667,-1.10593611111111,2.0407295717593,0,4.15942799820596,0.00221255155452338,0,0,NA,NA
2015,29,-0.119469444443951,-2.89366666666667,-1.19615300925923,0,4.62303736578425,0.00220214599402001,0,0,NA,NA
2015,30,2.28873055555601,-3.11915,-0.297926678240764,0,4.70999348566631,0.00455797717457898,0,0,82.9321080246914,28.5086629032258
2015,31,1.79306388888904,-0.0274361111111111,0.929270486111127,0,5.71466771383486,0.00685570473650703,0,0,86.3923134920635,28.4877618055556
2015,32,0.464677777778036,-3.55085833333333,-0.867527322149341,0,5.33746533528412,0.00922034589699601,0,0,72.339985042735,28.4191531944444
2015,33,0.525369444444038,-3.75154166666667,-1.70348674768513,0,6.23667539255779,0.0108395493524081,0,0,73.9585694444444,28.2014923148148
2015,34,1.78667777777804,-2.59336111111111,-0.635586747685174,0,7.65221233830184,0.00593634005323448,0,0,83.737871031746,28.0116129861111
2015,35,1.37360000000001,-1.94656388888889,-0.232721701388903,0,8.47124055152012,0.00584354945543095,0,0,91.7288888888889,27.889151875
2015,36,4.459675,0.437963888888889,2.33801579861112,0,8.84527765112269,0.00542860905461751,0,0,91.9642307692308,27.8141553935185
2015,37,3.82780555555604,0.195675,2.33863518518524,0,9.28831929011245,0.00141094158988429,0,0,99.958,28.0218009722222
2015,38,5.33064166666702,-0.897072222222222,2.30461417824077,0,10.1136348138457,0.00940978403625068,0,0,88.0189037037037,28.0722663425926
2015,39,5.50551666666701,0.852383333333333,2.51499432870372,0,11.1833883674317,0.00737397434039064,0,0,82.8323159722222,28.0484192361111
2015,40,6.88063611111102,1.88106111111111,3.65409305555557,0,11.350221500823,0.00405153838436982,0,0,87.5476197916667,28.1111098842593
2015,41,3.73441388888904,0.636022222222222,2.08151655092593,0,12.496967987694,0.000392421304985092,0,0,98.5157142857143,28.1195441203704
2015,42,2.770211111111,-0.179247222222222,1.30561186342595,0,12.8976964665857,0.000706977597164744,0,0,96.8789814814815,28.1777214583333
2015,43,3.94659444444403,1.27360833333333,2.60389739583332,0,12.0023423087521,0.00229155223083601,0,0,97.3747619047619,28.1474538425926
2015,44,4.70947222222202,-0.125191666666667,2.40764212962962,0,11.7411683641685,0.000710697585392133,0,0,NA,28.1204263657407
2015,45,5.75510000000003,4.69916388888889,5.04865300925931,0,10.7122307608075,3.26967501342568e-06,0,0,100,28.067571712963
2015,46,5.11789166666705,2.59223333333333,4.1741728587963,0,10.6687736095734,0,0,0,100,27.9873999305556
2015,47,5.080138888889,0.344511111111111,3.18237538698792,0,11.1372306367902,0.00185836530028086,0,0,96.6197500358115,28.2186402777778
2015,48,5.73262222222201,-0.795305555555556,2.83700289351853,0,12.8944549816667,0.00630582623111767,0,0,90.8812254901961,28.3953892592593
2015,49,9.2405,5.09716944444444,6.83523049768521,0,12.36656092125,0.00940804170537297,0,0,94.0088194444445,28.2698522685185
2015,50,7.13706666666701,2.09896944444444,5.22566412037042,0,12.210091077,0.00701636608672003,0,0,85.1881369047619,28.1426228935185
2015,51,4.00741111111103,0.133780555555556,2.02111481481482,0,11.9903265583333,0.00422092239597434,0,0,86.0252309027778,28.0287214351852
2015,52,4.30784444444402,-1.01459444444444,0.967290162037032,0,15.4875308985714,0.00806931744831674,0,0,76.6978251633987,27.9333214351852
2015,53,4.60256111111102,-0.505030555555556,1.50483605324074,0,8.08320206,0.000930950560732044,0,0,96.583,28.2058250694444
2015,54,3.895788888889,0.549186111111111,1.9714500578704,0,13.6158427825,0.00644833132299727,0,0,82.4608975694444,29.0977806712963
2015,55,3.54133611111104,-0.282986111111111,1.5838413773148,0,15.4604077603266,0.00508834998215329,0,0,87.3024288194444,28.7217585416667
2015,56,7.50395277777801,0.245880555555556,3.72073200231485,0,16.28873916625,0.00675379029231531,0,0,79.7412075163399,28.4729228009259
2015,57,8.53683333333305,0.00336111111111111,4.28360642361115,0,15.091424037,0.00582842227396776,0,0,83.6577152777778,28.4694192592593
2015,58,4.18031388888903,-0.105911111111111,1.87581383101851,0,14.78699364,0.00992247313577398,0,0,82.2263854166667,28.4617922453704
2015,59,6.65375,3.40131111111111,5.22923217592592,0,10.5652273661864,0.00611796128978632,0,0,91.5256851851852,28.3195137268519
2015,60,4.604685236769,-0.0746388888888889,2.43814559274411,0,13.734837795,0.00617876429243613,0,0,85.7047850877193,28.3840856712963
2015,61,2.77757777777805,-0.538361111111111,0.490358796296296,0,15.62656857,0.00772028458269029,0,0,84.1137470760234,28.2671650694444
2015,62,2.69486944444401,-0.917147222222222,0.589240393518575,0,19.93171967,0.00773841008252628,0,0,80.1675763888889,28.1114603703704
2015,63,6.57807222222203,-0.106005555555556,2.63189166666667,0,22.905145625,0.0138401543615489,0,0,74.4686891534392,28.0834444212963
2015,64,6.78299166666704,2.91887777777778,5.38815677083332,0,8.45956988000001,0.0127355811358541,0,0,82.7555166666667,27.9873534722222
2015,65,7.38677222222202,5.1056,6.04070896990744,0,11.90160001,0.0189341905609972,0,0,73.5430847953216,27.863811875
2015,66,8.41561111111105,6.61922777777778,7.18793975694445,0,1.81295862,0.00579148045914857,0,0,100,27.8259982638889
2015,67,7.95494166666703,0.0914944444444444,5.25367424768522,0,13.55603022,0.013169759134692,0,0,78.1110211640212,27.8861606481481
2015,68,8.05320277777804,-0.548558333333333,3.35199542824076,0.8,6.81294442528755,0.0119587708551231,0,0,84.6581481481482,27.7625658796296
2015,69,7.50770277777804,1.71401944444444,3.96155706018522,0,21.546165635,0.0175884284909794,0,0,69.2496349206349,27.6633125925926
2015,70,6.37176388888901,-1.52065833333333,2.70379837962965,6.8,11.34376806,0.011110303933079,0,0,84.1212613636364,27.5783068981481
2015,71,7.91092222222204,0.117280555555556,4.52245954861111,12.4,3.0539201,0.00807540145216667,0,0,95.6169801587302,27.5957165740741
2015,72,4.05487777777802,0.322786111111111,2.20718877314815,17.2,4.707584135,0.00159688681550201,0,0,100,29.4973922916667
2015,73,3.04367500000001,-0.281416666666667,1.1879132523148,0,7.9519562,0.0107720955680103,0,0,78.6005305555556,28.9611642824074
2015,74,5.25120833333301,0.456413888888889,2.84676192129631,0,12.11334641,0.00417184024681957,0,0,89.404630952381,28.5862443518519
2015,75,3.53844166666704,2.00215555555556,2.69052604166671,3.2,3.663944855,8.25519976423894e-05,0,0,100,28.3921701851852
2015,76,4.66104166666702,1.67281388888889,3.10245688657409,0,4.267455055,0.000447276505970522,0,0,100,28.2900649768519
2015,77,7.44051388888903,2.276925,4.75730306712966,0,17.523906665,0.0122365435893837,0,0,82.5191578282828,28.1448906712963
2015,78,10.839555555556,2.96489722222222,6.35280052083337,0,26.44464261,0.0316617336187645,0,0,60.471273989899,27.9674172916667
2015,79,9.82650000000001,2.78503333333333,6.16813449074076,0,20.54106566,0.0172367987949543,0,0,80.0556376262626,27.7967397916667
2015,80,4.75850555555604,0.572438888888889,2.88915173611115,0,16.54224037,0.016632443062118,0,0,72.5844178743961,27.652705787037
2015,81,8.20145000000002,-0.0815277777777778,3.25853478009258,0,28.97077259,0.0171278036350759,0,0,72.7175229468599,27.5387690277778
2015,82,8.512305555556,0.897552777777778,4.84825225694447,1.2,14.72514558,0.015321314050755,0,0,75.839702020202,27.4348526157407
2015,83,6.051947222222,-1.148,2.08175630473809,4.8,22.2551663404992,0.0101496906639263,0,0,82.0510682649566,27.3505290972222
2015,84,8.58362631578943,3.00382243188953,5.14011834571803,0,20.3166673420057,0.0139524038406102,0,0,75.8754784526912,27.3234398842593
2015,85,9.43005468750007,2.579194963819,4.88893966162055,6.4,16.81354174,0.0137045351835808,0,0,77.582601267295,27.4718315046296
2015,86,9.7447331481482,1.95976623083774,4.93899108399321,0,25.491358465,0.00855697829095563,0,0,76.4440524353018,27.4910915972222
2015,87,14.152555555556,1.75799443154854,5.65980566172522,11.6,16.141268,0.0199010553445568,0,0,81.110305377167,27.5572471296296
2015,88,13.581444444444,1.83044481573902,7.68284036189896,12.8,16.875552,0.0320834344622636,0,0,81.7254489480309,27.8636836111111
2015,89,12.104208333333,0.410131770701444,5.80149788663803,7.6,23.19865652,0.0210411941904914,0,0,80.3474089093241,28.1666580787037
2015,90,13.3262777777775,0.314851197771588,7.20617423608421,2,27.18321807,0.0111843008352999,0,0,81.0785723370494,28.3586627546296
2015,91,11.7510651515151,5.30528875661376,8.76589232276416,0,28.287844065,0.01498879338587,0,0,72.6257728922391,28.1444137731481
2015,92,12.669111111111,6.58790980392157,9.11261879975377,0,30.87837929,0.017042703642028,0,0,71.4029340635873,27.9184588888889
2015,93,11.1776291005291,6.98558405172414,8.67802660787151,8.8,6.9105672,0.0264254467040702,0,0,75.7749337454371,27.9097700925926
2015,94,12.059291087963,6.97176146864687,8.92704450248061,0.4,12.19193595,0.0259906265147212,0,0,72.315805357386,27.9456637731481
2015,95,11.9502234701724,6.29932680668481,8.65485004022318,0,40.97584191,0.0276136709960481,0,0,65.9442869517425,27.7986726851852
2015,96,11.9637262479501,5.62385395212292,7.84269036289155,0,38.872207875,0.0210952263009302,0,0,68.0079525061271,27.5996134490741
2015,97,11.560527777778,4.67295,8.0365269898082,0,38.6918992314763,0.0250169716357178,0,0,66.5106768748644,27.3803927777778
2015,98,12.688138888889,4.05663333333333,8.61096842139348,0,35.0718415826806,0.0322749105195901,0,0,66.6668755516207,27.1487640972222
2015,99,14.785888888889,5.45168055555556,10.1092745370371,0,40.767885775,0.0398057651096297,0,0,62.7610416666667,27.0000022685185
2015,100,16.887916666667,6.61083611111111,11.3658704861111,0,35.273418,0.0497944828609899,0,0,56.1968450854701,26.8373002777778
2015,101,8.46833333333302,1.08413611111111,5.2362873263889,2.8,30.885320485,0.0190275161998125,0,0,72.7737268518518,26.6922137962963
2015,102,6.03818611111103,0.648061111111111,3.44767824074078,20.8,18.06982661,0.0120703568100485,0,0,84.5821263888889,27.0570503240741
2015,103,9.04491666666701,1.12041944444444,5.97812285879628,0,26.346231165,0.0169168765954412,0,0,76.8107414529915,27.2976290740741
2015,104,10.536444444444,7.39830555555556,8.64127899305559,0,10.526705775,0.0137368355880453,0,0,89.4919777777778,27.1063809722222
2015,105,10.127833333333,3.10286388888889,7.30193692129629,1.6,26.955612905,0.0285445936208556,0,0,69.1163833333333,26.9545080324074
2015,106,10.438027777778,1.34228611111111,5.89456475694444,0,46.89822344,0.0274924639211615,0,0,62.2081080246913,26.7992375462963
2015,107,9.01500000000004,4.3405,6.08520601851853,0,28.07890475,0.0148435186231676,0,0,75.5894284188034,26.6732496527778
2015,108,8.62356111111103,2.38470277777778,5.25374618055557,0,35.10530493,0.017564838383025,0,0,74.3797787698413,26.5612927546296
2015,109,8.46686111111103,2.68314444444444,5.36864461805555,0,27.83444559,0.0177582705221277,0,0,77.7074156378601,26.4594746990741
2015,110,13.253444444444,4.12848333333333,7.43252841435182,0,40.704932365,0.0229535475633726,0,0,70.5090689300412,26.3527635648148
2015,111,15.44721448468,4.75528333333333,9.31920568370862,0,48.0475088576044,0.0410326799433775,0,0,61.6070116959064,26.2196918055556
2015,112,15.659944444444,6.64054722222222,10.9351303240741,0,46.730957745,0.0505523889659616,0,0,55.6802628968254,26.067869375
2015,113,18.368416666667,8.29762777777778,13.2604451967593,0,46.412819215,0.0658033759901599,0,0,51.6951607142857,25.9136247453704
2015,114,13.708944444444,6.08127222222222,9.60013616898149,0,35.27717687,0.0232606020730731,0,0,75.0782382478633,25.7651747222222
2015,115,9.05102777777802,2.32105555555556,6.25992407407408,16.4,20.503157725,0.0188264612553725,0,0,78.2207724867725,25.9021405324074
2015,116,7.94861666666702,-1.34058611111111,3.25740086805557,0,38.839816845,0.0286390152215141,0,0,58.4615704365079,25.9104234953704
2015,117,7.79845,-2.32285277777778,2.22381799768521,0.4,39.95057013,0.028215044797801,0,0,51.5376865079365,25.8001199537037
2015,118,5.45321111111105,0.327725,2.42170625000001,10.8,34.69382278,0.00580960834477131,0,0,88.0819880952381,25.8317605555556
2015,119,7.06918611111104,1.61968055555556,3.76754143518519,18.8,34.67032948,0.00814020138706144,0,0,85.51004218107,26.0173157175926
2015,120,7.479680555556,2.44739722222222,4.2602346064815,2.8,33.2231160786364,0.0136420713635027,0,0,80.6214341563786,26.5708141898148
2015,121,6.1798,-0.00510833333333333,3.47867926362774,0,33.512721335,0.0185130691272694,0,0,71.1548314814815,26.4257968055556
2015,122,6.416613888889,1.34281388888889,3.61574114583334,2.4,29.21839139,0.0139356737041153,0,0,74.2252541152263,26.3034758333333
2015,123,10.1415,2.90764444444444,6.32876186342591,34,5.56451923,0.00244878254597413,0,0,100,27.9298115509259
2015,124,12.7695000000001,6.63126944444444,9.33853564814817,0.8,39.200627525,0.0284152840914987,0,0,69.5280753968254,28.4350251388889
2015,125,9.87477777777804,5.11589166666667,7.18705376937685,40.8,13.7138410253371,0.0106230384849684,0,0,78.5992430555556,29.1104305787037
2015,126,8.98690277777803,4.87114166666667,6.56985439814818,0,21.497540785,0.0114587322873498,0,0,84.9086502057613,28.7032421296296
2015,127,8.89636111111105,1.71350555555556,5.62211450376158,0,39.54062426,0.0264616095382988,0,0,66.7908888888889,28.3488840509259
2015,128,9.06594444444403,2.77460992907801,5.8717895008373,0,37.5792210281915,0.0261891805957623,0,0,62.2476844444444,28.0712047916667
2015,129,10.154472222222,4.639975,6.50066516203709,0,19.245714455,0.0126049928104913,0,0,84.6742335858586,29.9886852314815
2015,130,12.787833333333,5.74364166666667,9.41120000000003,0,15.982007665,0.0227284063739817,0,0,81.4483132183908,28.8176772685185
2015,131,13.367583333333,7.08447777777778,10.5290838541667,0,38.83263486,0.0245050178119106,0,0,75.4005114942529,28.5109884490741
2015,132,9.8415,4.60954166666667,7.41747568479937,0,31.2874393316667,0.0199905695698395,0,0,78.0317653256705,28.2433762268519
2015,133,10.5285,3.51872222222222,6.57455468749999,0,33.41186,0.0235145191104169,0,0,71.341425,27.9366209953704
2015,134,6.64797500000003,2.68768055555556,4.76856093749999,0,22.00810798,0.0160754787968632,0,0,78.4912337164751,27.7248193055556
2015,135,12.148194444444,2.90003888888889,7.67562065972222,0,40.97305849,0.0281242047774457,0,0,67.0769462962963,27.534495162037
2015,136,10.566944444444,4.17975555555556,7.74102714120375,0,48.330936945,0.0324738922067175,0,0,61.5430322580645,27.3502984259259
2015,137,9.89541666666702,4.40983611111111,7.19765091869215,0,38.204441475,0.0207675013391845,0,0,76.9854830869176,27.1902817592593
2015,138,8.90584722222201,2.92986388888889,5.85188240453783,4,28.5307759778099,0.00959282418764475,0,0,86.023525822195,27.1066870833333
2015,139,9.77194444444405,1.99898611111111,5.4023008101852,2.8,25.39052624,0.0158164345111685,0,0,79.790103046595,27.0176663657407
2015,140,14.099361111111,3.51856944444444,8.83020173611112,0,45.6011615,0.0432720617773387,0,0,58.207765625,26.8880301851852
2015,141,10.692861111111,5.48570277777778,8.28612065972227,0,26.038341025,0.0207426419423315,0,0,78.5540981481482,26.7667825231481
2015,142,15.679916666667,8.55508333333333,11.5291163194444,0,23.23521341,0.0225423003373748,0,0,81.4589042145594,26.6826582175926
2015,143,16.233805555556,6.99670277777778,11.1416417824074,0,50.934111505,0.0557606993159374,0,0,53.7857419354839,26.5622996527778
2015,144,11.2171666666667,6.02491944444444,8.90258405671297,5.622,21.708567615,0.0241790262750455,0,0,72.3439979645594,26.451545
2015,145,13.813555555556,5.66827222222222,9.20317974537036,0.14,29.619271995,0.0360317615815534,0,0,66.0279265232975,26.36031
2015,146,14.850111111111,4.82487777777778,9.47382780671298,0,44.076735345,0.0418949694729926,0,0,61.6646199596774,26.2448596296296
2015,147,9.631277777778,4.88885277777778,6.86693530092595,20.86,19.076203115,0.0140659543121771,0,0,81.919158045977,26.1591086342593
2015,148,9.03000000000003,4.55394166666667,6.53483124276621,1.86,47.61590824,0.016401187508377,0,0,78.7657137586805,26.2364274537037
2015,149,10.395361111111,3.55166111111111,6.16804496527778,9.92,36.764746125,0.0211758134990108,0,0,76.3273580246913,26.1581753703704
2015,150,12.055361111111,2.45945,7.33165098379631,0.756,51.1978852,0.0352366305666372,0,0,62.806417562724,26.0728626851852
2015,151,9.245305555556,3.44379444444444,6.61519868827163,23.26,28.2518901916667,0.016983091012989,0,0,76.184514520202,26.2490427314815
2015,152,10.050805555556,2.83228055555556,6.21624301485289,16,29.33832189,0.0212388363687862,0,0,71.9766001984127,26.2421270601852
2015,153,10.030277777778,4.07535833333333,7.17220909529322,4.48,46.31180007,0.0189905579154278,0,0,77.1368841099164,26.3355044675926
2015,154,13.203861111111,5.93582777777778,9.5441290841886,0,54.9021846332461,0.0372409911752946,0,0,64.089642154221,26.2065877546296
2015,155,15.260194444444,6.55478333333333,11.2468399305556,0,52.187271755,0.0438611851598126,0,0,62.0941414930556,26.0712422685185
2015,156,15.9939722222222,7.65157777777778,11.3165477430556,0.26,32.719178035,0.0285077137399395,0,0,77.2555906032986,25.9570976851852
2015,157,10.887055555556,6.47784444444444,8.50053177083338,3.42,25.650246695,0.0276768052256301,0,0,72.9926116536458,25.841551875
2015,158,13.87275,5.9805,9.74803169849536,0,57.56133572,0.0466112382158054,0,0,57.4274969618056,25.7239375462963
2015,159,9.99375000000003,5.19118333333333,7.70001510416671,2.3,23.110059505,0.0266453971793798,0,0,74.7078567708333,25.6208665740741
2015,160,12.987888888889,5.74315555555556,9.97441134259258,0,31.224795075,0.0408329192157985,0,0,64.0134131944445,25.5407997453704
2015,161,16.783138888889,7.45700277777778,13.1302991319445,0,61.319516765,0.0687888513713442,0,0,53.2134882154882,25.4278884027778
2015,162,17.456861111111,9.86736111111111,14.020922011548,0,60.8504581116292,0.0895623321443306,0,0,41.0471119986735,25.286977037037
2015,163,19.123444444444,8.85566666666667,13.7168055555556,0,56.09364114,0.0684404635523948,0,0,52.891813973064,25.14829125
2015,164,13.351416666667,6.64968055555556,9.56332320601851,9.88,24.46106873,0.0175476021042144,0,0,83.1582619047619,25.0374865046296
2015,165,8.97750000000002,5.45785555555556,6.73707690972226,10.882,16.696658295,0.0181956428697385,0,0,83.4847182539682,25.2126671759259
2015,166,13.997027777778,4.418375,10.6429964920152,0.198,38.0301865901685,0.05019198361107,0,0,55.1903791666667,25.1272046604938
2015,167,16.581095505618,8.4075,12.6576504424295,2.322,26.8306125591869,0.039725450061986,0,0,69.4494506056809,25.028818172043
2015,168,15.02475,7.60435555555556,12.5635121948088,0,23.9375821301903,0.034541340377989,0,0,NA,NA
2015,169,10.872972222222,6.99227222222222,9.17972569444444,0,20.714265455,0.0285474378174675,0,0,NA,NA
2015,170,11.921833333333,7.66763333333333,9.93559293981484,0,27.95988549,0.0256477151862246,0,0,NA,NA
2015,171,17.719111111111,8.43463888888889,12.5358368055556,0,22.36683013,0.0229255621552564,0,0,NA,NA
2015,172,12.426944444444,6.32115555555556,9.9651027199074,8.5,34.172253985,0.0228849487170405,0,0,NA,NA
2015,173,9.62652777777805,6.06848888888889,7.90297943401151,15.778,16.9019710678873,0.0132707162748607,0,0,NA,NA
2015,174,15.772388888889,7.52511666666667,9.9912296682099,0,27.95386374,0.0236987793004442,0,0,79.6300442708333,24.4894175886525
2015,175,15.893555555556,8.08586666666667,11.8630574074074,0,23.571573355,0.0200813711385169,0,0,84.6150486111111,24.3987537962963
2015,176,17.213138888889,10.47175,13.5851938657407,7.7,23.415238835,0.0167938114466248,0,0,86.6438962962963,24.3163162731481
2015,177,16.951111111111,11.8619722222222,14.0383420862269,6.4,24.68302934,0.0173861369680982,0,0,86.3155436197917,24.2761069907407
2015,178,17.650361111111,10.0516666666667,14.0066186342593,2.32,49.22961701,0.0420979181223979,0,0,69.5065286738351,24.1915804861111
2015,179,17.353777777778,10.9757222222222,13.3163783757716,3.72,30.1325329416667,0.0237627646038775,0,0,82.9300858024691,24.0845629861111
2015,180,16.680305555556,10.2619718309859,13.2877057933539,0,28.8755611860563,0.0370013844077885,0,0,74.3922213541667,23.9837099305556
2015,181,24.558666666667,12.5622222222222,19.1932655767747,0,45.28437374,0.072814312807783,0,0,65.26255010454,23.8537443518519
2015,182,23.817388888889,14.0343333333333,19.3106164999871,0,46.92662716,0.068291333725603,0,0,68.9988985042735,23.6958773842593
2015,183,19.684916666667,10.6151666666667,15.7613043981482,11.62,29.625458185,0.026462619729776,0,0,81.6896427203065,23.5673840277778
2015,184,20.017722222222,10.5304722222222,14.6054913194444,0,57.515288905,0.0432238255962892,0,0,69.0191302083333,23.462399375
2015,185,19.104194444444,10.8405277777778,13.8276521990741,54.32,20.863525835,0.0255976171074822,0,0,76.1115588235294,24.2850865277778
2015,186,17.512444444444,9.72680555555556,13.1364455447966,88.41,37.4347615933803,0.0442401346306257,0,0,62.9195299145299,25.1002515046296
2015,187,15.408888888889,9.64797222222222,12.5382824074074,10.9,28.391521875,0.0204902506274473,0,0,81.1393109318996,28.2199089814815
2015,188,16.65725,11.2391666666667,13.7387800826484,1.74,34.2956536673143,0.0205938336201352,0,0,82.5016928622742,27.6467818981481
2015,189,12.515,7.62676111111111,10.2111656698291,7.46,19.9578099103521,0.01130975846604,0,0,87.8311931442583,27.3790060416667
2015,190,14.9683611111111,5.66913888888889,10.695266550926,0,45.51964411,0.0404578820062102,0,0,65.3393177083333,27.1495244444444
2015,191,22.357055555556,9.32625,14.9770243055555,1.878,33.265510465,0.0443591475973766,0,0,73.6348685185185,26.9213118518519
2015,192,16.670666666667,12.5938611111111,14.0573304398148,11.322,34.36578939,0.0277990391950778,0,0,79.1401003584229,26.8369607175926
2015,193,16.703277777778,10.0002222222222,13.2697592592593,5.02,37.576767115,0.0209859627123668,0,0,82.6100038314176,26.7141880324074
2015,194,15.400166666667,9.70575,12.1956076388889,13.04,14.522799915,0.00724316710672859,0,0,94.1245436507937,26.6493502314815
2015,195,17.160777777778,10.0303611111111,12.763785300926,0.74,24.755497235,0.02473745825918,0,0,81.4822277777778,26.6214471527778
2015,196,15.113333333333,7.5561,11.8470558449074,0,47.416304785,0.0359960984548707,0,0,69.2764811827957,26.4759568518519
2015,197,14.967111111111,7.06310277777778,11.7742300925926,0,42.35991237,0.0242928572803671,0,0,77.7853559027778,26.3184409953704
2015,198,15.24275,10.2659166666667,12.8294652777778,12.14,23.944003295,0.0257927220124079,0,0,74.0120277777778,26.2659499537037
2015,199,14.219444444444,8.98877777777778,11.1137019675926,6.26,29.519897985,0.0217344026078455,0,0,81.8844543010753,26.1770024305556
2015,200,14.25625,9.54738888888889,11.3271145833333,13.54,32.77926139,0.0190792349120064,0,0,80.863696969697,26.1537754166667
2015,201,15.48675,8.83783333333333,12.3666105324074,6.08,24.34773751,0.0184739358288118,0,0,84.1223390804598,26.0921616898148
2015,202,15.930694444444,9.84002777777778,12.7694745596679,0.96,24.2801634317039,0.0200588800761293,0,0,83.6949600957702,25.9986956264775
2015,203,13.890777777778,8.20547222222222,10.8326840277778,0,27.99159043,0.0291253645289279,0,0,71.6132308429119,25.8743364583333
2015,204,13.544138888889,8.31502777777778,10.876431712963,0,35.766357295,0.0298088900234503,0,0,70.1503537037037,25.7245652314815
2015,205,14.341888888889,7.69379722222222,10.2070973958333,3.6,26.52583319,0.0236855168519328,0,0,77.5415268817204,25.6014047453704
2015,206,13.587527777778,7.041375,10.1568266782408,6.76,30.016424545,0.020169384282399,0,0,80.1900444444445,25.5123272222222
2015,207,12.957194444444,7.99071944444444,10.4548355324074,35.054,28.4623756,0.0207633784130123,0,0,76.370469017094,25.5189343981481
2015,208,11.129388888889,8.01112222222222,9.55865497685189,42.826,11.39888496,0.00732070894369697,0,0,97.9358333333333,27.2472466898148
2015,209,10.640722222222,7.57781666666667,9.15308547453705,55.14,11.507608695,0.00773551001680065,0,0,92.4095486111111,29.0304412037037
2015,210,13.320611111111,7.55203333333333,10.1005993055555,13.6,31.01007294,0.0187625915484863,0,0,81.0105844017094,29.0370041134752
2015,211,13.667333333333,7.329475,9.8628845486111,6.1,41.86622176,0.0295472207094593,0,0,69.2570299145299,28.6061645833333
2015,212,14.714416666667,7.08949166666667,11.0139911458334,0,25.386798685,0.0313989145446993,0,0,73.1885107526882,28.1540733796296
2015,213,14.448888888889,8.11477777777778,11.2441382344218,13.64,43.798896165,0.0318488838273264,0,0,71.6006203703704,27.95813875
