"","Year","DOY","week","Month","Tmax","Tmin","Tmean","Rain","SolarRad","FrostDays","MonthIrrig","VPD","RH","SWC"
"42",1973,42,7,2,5,-0.9,2.05,0,10.1240873508754,0,0,0.00112018453771646,84.1813383751512,NA
"43",1973,43,7,2,7.1,1.1,4.1,5.7,11.7905286457935,0,0,0.00104289456346053,87.2656576693091,NA
"44",1973,44,7,2,2.7,-2.6,0.05,3.3,6.23855335986391,0,0,0.000678392046123643,88.9333536930477,NA
"45",1973,45,7,2,-0.4,-5.1,-2.75,0.5,2.27929945763009,1,0,0.000553077910621797,88.9124939050364,NA
"46",1973,46,7,2,0.2,-10.9,-5.35,0.1,14.1765591795573,1,0,0.00105328272645425,74.3169773856684,NA
"47",1973,47,7,2,1.8,-4.6,-1.4,3.6,7.18206192653039,1,0,0.000721039522955496,86.9207256893329,NA
"48",1973,48,7,2,5.6,-9,-1.7,0,26.0017408899091,1,0,0.00187638737903198,65.2020526480469,NA
"49",1973,49,8,2,3.3,-1,1.15,0,5.5323065860296,0,0,0.000791819972546374,88.0718977746729,NA
"50",1973,50,8,2,5.7,2.5,4.1,0.2,6.10334745885099,0,0,0.000802956122339977,90.1954440106846,NA
"51",1973,51,8,2,8.2,5.1,6.65,0.4,8.53204323092185,0,0,0.000970365102335211,90.0778148949445,NA
"52",1973,52,8,2,9.7,4.1,6.9,0.2,14.5159035040207,0,0,0.00159243586885844,83.9946400568765,NA
"53",1973,53,8,2,8.5,1,4.75,2.6,16.2816566580194,0,0,0.0015133209857915,82.344939065611,NA
"54",1973,54,8,2,5.2,-1.4,1.9,0,11.5611595987825,0,0,0.00121788070609265,82.6160804583074,NA
"55",1973,55,8,2,2.8,-3.9,-0.55,0,9.21246122392025,1,0,0.000997275240391595,83.0037433693919,NA
"56",1973,56,9,2,3.8,-4.1,-0.15,0,12.367094489332,1,0,0.00119892296995464,80.1550412921605,NA
"57",1973,57,9,2,2.8,-6,-1.6,0,12.8926911133378,1,0,0.0011701454461841,78.4589895586641,NA
"58",1973,58,9,2,3.4,-7.6,-2.1,0,17.3791568994125,1,0,0.0013848421058965,73.5467989600029,NA
"59",1973,59,9,3,5.4,-5.1,0.15,0,18.6062012019926,0,0,0.0015976983456689,74.1254834013071,NA
"60",1973,60,9,3,8.4,-2.5,2.95,2.1,22.1978773185832,0,0,0.00190967367882167,74.7079021450498,NA
"61",1973,61,9,3,9.2,-2.5,3.35,7.2,23.7994249611749,0,0,0.00195279778515868,74.8597219911832,NA
"62",1973,62,9,3,8.3,1.3,4.8,2.8,15.1699154163099,0,0,0.00141166337617317,83.5884047436551,NA
"63",1973,63,10,3,9.6,1.1,5.35,0.3,19.4803777172923,0,0,0.00197559627617125,77.8967835602574,NA
"64",1973,64,10,3,9.5,-2,3.75,0,24.6704351299346,0,0,0.00232281186082244,70.9293453313502,NA
"65",1973,65,10,3,5.8,-0.6,2.6,11.1,10.4448755111456,0,0,0.000874448996567811,88.1268040574974,NA
"66",1973,66,10,3,4.9,-0.2,2.35,1.1,8.47851160453434,0,0,0.000914003070483312,87.3666145311258,NA
"67",1973,67,10,3,6.9,1.6,4.25,0,11.070718135385,0,0,0.00124132856768326,85.0016096545524,NA
"68",1973,68,10,3,8.1,-3.4,2.35,0,23.1981324698922,0,0,0.00207771633495858,71.281725190892,NA
"69",1973,69,10,3,10.7,-4.5,3.1,0,32.4166234056114,0,0,0.00285257525871525,62.619882070937,NA
"70",1973,70,11,3,12.5,-3.8,4.35,0,36.2373234344084,0,0,0.00335170508819667,59.7862369220974,NA
"71",1973,71,11,3,12.4,-3.4,4.5,0,35.255913746925,0,0,0.00329388839999784,60.8934911527141,NA
"72",1973,72,11,3,6.7,1.8,4.25,0,10.1593930145375,0,0,0.00116551602424049,85.9176170270065,NA
"73",1973,73,11,3,7.4,-2.8,2.3,0,20.1837435892792,0,0,0.00185479299746708,74.2713341463514,NA
"74",1973,74,11,3,5.2,-1.6,1.8,0,11.911657683489,0,0,0.00123929253871593,82.1832467620476,NA
"75",1973,75,11,3,8.5,-1.9,3.3,0,21.6910509068761,0,0,0.00204637392165133,73.5616305604517,NA
"76",1973,76,11,3,10.7,1.5,6.1,0,21.9016808644184,0,0,0.00229691811364682,75.6048929587305,NA
"77",1973,77,12,3,12.2,4.8,8.5,0,20.3246652378201,0,0,0.00231690093873905,79.1228463755596,NA
"78",1973,78,12,3,11.8,1.7,6.75,0,24.6357314784878,0,0,0.00262132438783536,73.3802714359216,NA
"79",1973,79,12,3,8.6,-2.4,3.1,0,22.8477096367127,0,0,0.00211859443740186,72.2379594817051,NA
"80",1973,80,12,3,7.9,-0.4,3.75,0,17.3798341631547,0,0,0.00173728317188466,78.257404310983,NA
"81",1973,81,12,3,11.5,3.4,7.45,0,20.8152572042715,0,0,0.00229528916373127,77.7841183684212,NA
"82",1973,82,12,3,10.5,3.2,6.85,0,18.3616201082726,0,0,0.00200613887392417,79.767153053133,NA
"83",1973,83,12,3,14,2.5,8.25,0,29.4028365372137,0,0,0.00329548196568534,69.7966957828232,NA
"84",1973,84,13,3,9.9,3.8,6.85,0.7,15.5395599709496,0,0,0.00163284329159864,83.5320132436741,NA
"85",1973,85,13,3,9.5,0.4,4.95,1.7,20.2505379461332,0,0,0.00190801629494446,78.0492207298662,NA
"86",1973,86,13,3,7.6,-4.6,1.5,0,23.8990533877782,0,0,0.00204958875088652,69.892657203819,NA
"87",1973,87,13,3,11.1,2.1,6.6,2.7,21.6320851227134,0,0,0.00209537351549023,78.5004596341754,NA
"88",1973,88,13,3,10.4,0.9,5.65,0,22.1119345643261,0,0,0.00227875686706445,75.0311523842427,NA
"89",1973,89,13,3,11.3,3.9,7.6,7.1,18.4847536693045,0,0,0.00171096233591784,83.6087221087371,NA
"90",1973,90,13,4,8.2,0.2,4.2,0,17.1695804632469,0,0,0.00174587854788744,78.8311448854709,NA
"91",1973,91,14,4,8.4,-0.6,3.9,5.3,18.4654722577325,0,0,0.00159003272545569,80.3095643706879,NA
"92",1973,92,14,4,7,-0.4,3.3,7.2,13.9500976742057,0,0,0.00118274500916898,84.7193862400484,NA
"93",1973,93,14,4,6.8,-4.7,1.05,2.1,21.5667399612255,0,0,0.00172593342637222,73.8121208957467,NA
"94",1973,94,14,4,9,-0.1,4.45,4,19.4352941646963,0,0,0.00172553324097639,79.4417670457203,NA
"95",1973,95,14,4,9.7,2.4,6.05,1.6,17.3189676744643,0,0,0.00170590304746993,81.8191619900543,NA
"96",1973,96,14,4,7,0.4,3.7,3.8,12.9759456700284,0,0,0.00117290291593698,85.2689189679307,NA
"97",1973,97,14,4,6.7,-1.1,2.8,1.7,15.0276950754566,0,0,0.00137699704883622,81.5673994746383,NA
"98",1973,98,15,4,6.3,-2,2.15,2,15.4455317665904,0,0,0.00136958735656377,80.797197322524,NA
"99",1973,99,15,4,3,-6,-1.5,3.2,13.0508448933392,1,0,0.00105062261807744,80.8013456487043,NA
"100",1973,100,15,4,5.1,-3.4,0.85,0.1,14.773143388522,0,0,0.0013829892296107,78.7104859286495,NA
"101",1973,101,15,4,8.2,0.3,4.25,0.4,16.9439972638763,0,0,0.00168095530369738,79.6898061847097,NA
"102",1973,102,15,4,6.4,-0.4,3,0,13.1736313920967,0,0,0.00137291903966424,81.8812068824404,NA
"103",1973,103,15,4,7,1.1,4.05,0,12.2273768652216,0,0,0.00133202248060146,83.6779385758058,NA
"104",1973,104,15,4,12.5,5.3,8.9,0,20.2896605802656,0,0,0.00233977183711679,79.4801701019176,NA
"105",1973,105,16,4,13.5,3.2,8.35,0,26.7740256503885,0,0,0.00301883123248615,72.5195479102183,NA
"106",1973,106,16,4,15.8,3.2,9.5,0,33.2235365660107,0,0,0.00392259576967809,66.9630506339836,NA
"107",1973,107,16,4,15.1,0,7.55,0,36.8686112948199,0,0,0.00398121386972835,61.7288193605072,NA
"108",1973,108,16,4,13,5.4,9.2,0.4,21.4661449712476,0,0,0.00242829338961771,79.1308972106706,NA
"109",1973,109,16,4,12.3,0.9,6.6,0,27.4397914076661,0,0,0.00288085882465563,70.4410024603966,NA
"110",1973,110,16,4,7.2,1.3,4.25,1.7,12.2237856493321,0,0,0.00119565436207766,85.5534696392699,NA
"111",1973,111,16,4,6,0.5,3.25,1.6,10.2733993105658,0,0,0.00102997255786818,86.6459548851811,NA
"112",1973,112,17,4,6.2,1.3,3.75,6.4,8.82822412367172,0,0,0.000791347272818943,90.0960625872851,NA
"113",1973,113,17,4,8.3,3.4,5.85,2.8,11.4896855268924,0,0,0.00109814594299919,88.1331585543828,NA
"114",1973,114,17,4,8.9,3.9,6.4,4.6,12.0694177169709,0,0,0.00109745679155912,88.5832216212382,NA
"115",1973,115,17,4,6.1,2.5,4.3,0,7.25016860964183,0,0,0.000923403228991129,88.8820559924987,NA
"116",1973,116,17,4,12,-1.7,5.15,0,31.1550259546382,0,0,0.00303753469101638,65.5389249233109,NA
"117",1973,117,17,4,8.9,1.5,5.2,0,16.8542375391488,0,0,0.00177314987322614,79.9534560444794,NA
"118",1973,118,17,4,9,-1.7,3.65,0.2,22.7174533340136,0,0,0.00213159643898478,73.1335707320229,NA
"119",1973,119,18,4,7.9,-1.2,3.35,2,18.5301557168931,0,0,0.00165736304375643,78.6631426980086,NA
"120",1973,120,18,5,8.8,-4.4,2.2,0,26.9135175199181,0,0,0.00233153476198439,67.4264488429129,NA
"121",1973,121,18,5,7.9,-1.1,3.4,4.2,18.0780688109439,0,0,0.0015575626062231,80.0187763659362,NA
"122",1973,122,18,5,10.3,-2.1,4.1,0,27.0889923168521,0,0,0.0025567809957881,68.780233778443,NA
"123",1973,123,18,5,11.9,1.1,6.5,0,25.9676392506776,0,0,0.00272564390233169,71.8401835090451,NA
"124",1973,124,18,5,9.4,4.3,6.85,8.3,12.3048981854993,0,0,0.00105220054590059,89.3880663600454,NA
"125",1973,125,18,5,10.6,5,7.8,16.4,13.4238504262697,0,0,0.00109790176077011,89.624573728905,NA
"126",1973,126,19,5,12.6,2.8,7.7,1.5,24.7625470683512,0,0,0.00256429641076748,75.6008650131928,NA
"127",1973,127,19,5,12,2.5,7.25,0.6,23.7190649402769,0,0,0.00249400612458792,75.5279394871445,NA
"128",1973,128,19,5,10.9,3.9,7.4,3.5,17.8161070101795,0,0,0.00172099854515898,83.2855358826386,NA
"129",1973,129,19,5,11,4.9,7.95,0.2,16.7592869001118,0,0,0.00186171612409603,82.5853459466526,NA
"130",1973,130,19,5,11.6,0.4,6,3.4,25.9253016582902,0,0,0.00243369667062371,73.9727097908592,NA
"131",1973,131,19,5,9.4,-0.6,4.4,2.2,21.659697155323,0,0,0.0019682066167859,76.4681507814972,NA
"132",1973,132,19,5,8.8,4.4,6.6,1.2,11.3405993217827,0,0,0.00117038563750016,87.9912802796264,NA
"133",1973,133,20,5,11.1,4.2,7.65,4,17.7882692229891,0,0,0.00170994059628107,83.6743679152654,NA
"134",1973,134,20,5,11.9,-2.2,4.85,0,31.7508576483337,0,0,0.00304713916908499,64.6984275207586,NA
"135",1973,135,20,5,11.1,-1.9,4.6,0,28.9818023767099,0,0,0.00277530594882545,67.2803727699256,NA
"136",1973,136,20,5,12.9,-1.9,5.5,0,34.0292457019794,0,0,0.00334792167228192,62.9318096841767,NA
"137",1973,137,20,5,12.9,-1.9,5.5,0,34.0292457019794,0,0,0.00334792167228192,62.9318096841767,NA
"138",1973,138,20,5,12.7,2.5,7.6,0,25.7574608022968,0,0,0.00282486932941628,72.9373246780863,NA
"139",1973,139,20,5,14,4,9,0,26.7741009019154,0,0,0.0030946181235308,73.0429485047716,NA
"140",1973,140,21,5,14,4.4,9.2,1.3,25.9095187221958,0,0,0.00284887755788548,75.5163363521384,NA
"141",1973,141,21,5,7.4,5.1,6.25,15.1,4.43895481596622,0,0,0.000251750520150276,97.3537901449509,NA
"142",1973,142,21,5,10.1,6,8.05,3,11.9554866724695,0,0,0.00112830506190746,89.5173707090999,NA
"143",1973,143,21,5,14.9,6.4,10.65,0,25.091845548073,0,0,0.00306969205499648,76.0626713170146,NA
"144",1973,144,21,5,11.9,7,9.45,0,15.6279457518378,0,0,0.0018213168630275,84.6087775487087,NA
"145",1973,145,21,5,16,6.6,11.3,0,27.8258961621423,0,0,0.00350313077325108,73.8380497942056,NA
"146",1973,146,21,5,18.5,9,13.75,0.3,30.5925064796653,0,0,0.0041688792855682,73.4924859718718,NA
"147",1973,147,22,5,20.4,8.9,14.65,0,36.1333629831217,0,0,0.00530388647199913,68.1858164249182,NA
"148",1973,148,22,5,21.3,7.4,14.35,0,41.2858202810547,0,0,0.00608836373852648,62.7652821600954,NA
"149",1973,149,22,5,17.2,3.9,10.55,0,35.9225825225256,0,0,0.0044463271925679,65.0957528375327,NA
"150",1973,150,22,5,18.5,8.1,13.3,9.2,31.0498128672059,0,0,0.00368847849004847,75.8494679810699,NA
"151",1973,151,22,6,16,8.5,12.25,3,24.1186581798003,0,0,0.00275535406559839,80.6741684646148,NA
"152",1973,152,22,6,9.9,0.5,5.2,0.5,21.3479454471145,0,0,0.00210971396799527,76.148393076303,NA
"153",1973,153,22,6,12.5,1.6,7.05,0.3,26.7361245295716,0,0,0.0028174052052862,71.9728494960893,NA
"154",1973,154,23,6,14.2,2.9,8.55,2.1,28.9984130796002,0,0,0.00307535348828894,72.3823753344288,NA
"155",1973,155,23,6,13.4,3.4,8.4,0.4,26.0927798905941,0,0,0.00288396447786419,73.8362128956841,NA
"156",1973,156,23,6,14.3,2.1,8.2,0,30.9450732608381,0,0,0.00345724257215608,68.2062678760122,NA
"157",1973,157,23,6,18,8.3,13.15,0,30.4549328035483,0,0,0.00413106458955639,72.6853994504706,NA
"158",1973,158,23,6,21.5,8.4,14.95,0,40.0941568936636,0,0,0.00604309477107247,64.4462769652,NA
"159",1973,159,23,6,22,10.6,16.3,0,37.6407455522454,0,0,0.00593046726330349,67.9995134335718,NA
"160",1973,160,23,6,21,10,15.5,0,35.8881046256595,0,0,0.00543807650332779,69.1168807257641,NA
"161",1973,161,24,6,17.8,9.4,13.6,0,27.9663663015218,0,0,0.00380807899659664,75.5491584560938,NA
"162",1973,162,24,6,13.1,6.6,9.85,0,19.693904138097,0,0,0.00232856796818234,80.8440680990232,NA
"163",1973,163,24,6,14.6,9.7,12.15,0.2,18.4422195176965,0,0,0.00222708600303716,84.2762284853898,NA
"164",1973,164,24,6,15.4,3.6,9.5,1.2,31.2498838532633,0,0,0.00352458134044375,70.3152141801748,NA
"165",1973,165,24,6,11.7,0,5.85,0.6,27.2590504448957,0,0,0.00269822710546928,70.8422787981886,NA
"166",1973,166,24,6,16.6,9.5,13.05,0,24.4261550423222,0,0,0.00320574609421729,78.6646173613896,NA
"167",1973,167,24,6,21.1,7.7,14.4,0,40.199246117854,0,0,0.00592232446218036,63.8977063806794,NA
"168",1973,168,25,6,21.5,12.1,16.8,1,33.4841069340509,0,0,0.00501486829554704,73.7869170345636,NA
"169",1973,169,25,6,19,5.9,12.45,0,37.4650450007308,0,0,0.00504522038994397,65.0755267143817,NA
"170",1973,170,25,6,21.4,13.7,17.55,3,30.1480379532416,0,0,0.00423645962509766,78.8821553101227,NA
"171",1973,171,25,6,15.9,9,12.45,11.5,21.8923986133428,0,0,0.00222679199320119,84.585502422413,NA
"172",1973,172,25,6,5.482422886,9,7.241211443,3.3,0,0,0,0,104.429191166429,NA
"173",1973,173,25,6,5.525852205,8.5,7.012926102,0,0,0,0,0,101.016355787279,NA
"174",1973,174,25,6,5.384720022,13.7,9.542360011,0,0,0,0,0,108.245984742805,NA
"175",1973,175,26,6,5.435439314,10,7.717719657,0.5,0,0,0,0,103.904011311918,NA
"176",1973,176,26,6,5.482422886,10.5,7.991211443,3.3,0,0,0,0,106.468713564022,NA
"177",1973,177,26,6,5.525852205,8.3,6.912926102,2.3,0,0,0,0,102.941341358972,NA
"178",1973,178,26,6,5.384720022,10.5,7.942360011,2.5,0,0,0,0,106.2001971919,NA
"179",1973,179,26,6,5.435439314,9.2,7.317719657,0,0,0,0,0,102.070174728521,NA
"180",1973,180,26,6,5.482422886,11.3,8.391211443,0,0,0,0,0,104.872479472994,NA
"181",1973,181,26,7,5.525852205,10.9,8.212926102,0.4,0,0,0,0,104.898730003005,NA
"182",1973,182,27,7,5.384720022,6,5.692360011,0,0,0,0,0.000203528885757012,97.7764364351632,NA
"183",1973,183,27,7,5.435439314,11.9,8.667719657,0,0,0,0,0,105.741315044188,NA
"184",1973,184,27,7,5.482422886,5.3,5.391211443,4.4,0.0577499843939285,0,0,1.8734054464081e-05,99.7910012986205,NA
"185",1973,185,27,7,5.482422886,8.8,7.141211443,0,0,0,0,0,101.473275477007,NA
"186",1973,186,27,7,5.525852205,7.1,6.312926102,0,0,0,0,8.47723824645173e-05,99.1128015495256,NA
"187",1973,187,27,7,5.384720022,7.2,6.292360011,0,0,0,0,5.64805160007344e-05,99.4080543532373,NA
"188",1973,188,27,7,5.435439314,8.4,6.917719657,23,0,0,0,0,106.830326793412,NA
"189",1973,189,28,7,5.482422886,2.4,3.941211443,1.3,5.53006192952248,0,0,0.000666893759682651,91.7653446217403,NA
"190",1973,190,28,7,5.525852205,7.8,6.662926102,0,0,0,0,0,100.064578668402,NA
"191",1973,191,28,7,5.384720022,11.9,8.642360011,0,0,0,0,0,105.798557865694,NA
"192",1973,192,28,7,5.435439314,12.6,9.017719657,2.6,0,0,0,0,109.050122607509,NA
"193",1973,193,28,7,17.8,10.9,14.35,0,25.3376306662236,0,0,0.00346722782294361,78.7954111780422,NA
"194",1973,194,28,7,19.5,12.4,15.95,3.9,26.9851668072041,0,0,0.00342811868074172,81.0843037932981,NA
"195",1973,195,28,7,17.8,12.5,15.15,17,20.3944443153303,0,0,0.00196989011854102,88.558625926721,NA
"196",1973,196,29,7,17.1,12.9,15,6.1,19.1021592981493,0,0,0.00191425035994876,88.7739696423549,NA
"197",1973,197,29,7,16.8,13.2,15,0,18.5027675113943,0,0,0.00235505921041827,86.1888670660013,NA
"198",1973,198,29,7,18.2,10,14.1,0.4,27.9861919626672,0,0,0.00377704401700495,76.5235566435934,NA
"199",1973,199,29,7,13.7,9.6,11.65,0,16.1189139759237,0,0,0.00193405461959721,85.887052514337,NA
"200",1973,200,29,7,15,9.1,12.05,5.5,19.9484402636167,0,0,0.00205063331147304,85.42632777741,NA
"201",1973,201,29,7,17.6,10.4,14,0.2,25.6278817633399,0,0,0.00342973652765877,78.5435412793843,NA
"202",1973,202,29,7,15.9,8.9,12.4,1.6,23.313418041878,0,0,0.00274901862843158,80.9078731564734,NA
"203",1973,203,30,7,14.1,8.9,11.5,5.6,17.762633146434,0,0,0.00173658135267003,87.2016456275697,NA
"204",1973,204,30,7,14.4,2.8,8.6,2.5,29.684155001077,0,0,0.00313642830913439,71.9292054858485,NA
"205",1973,205,30,7,16.1,3.1,9.6,0,34.2400261625755,0,0,0.0040615679474928,66.0218732715623,NA
"206",1973,206,30,7,15.7,5.9,10.8,0,28.2113989044033,0,0,0.00349101293918697,73.0478923715879,NA
"207",1973,207,30,7,16.7,7.9,12.3,0,27.5105532380442,0,0,0.00358175528091027,74.9603609532141,NA
"208",1973,208,30,7,16.7,9,12.85,0,25.5828137721589,0,0,0.00336036733860676,77.3409462826429,NA
"209",1973,209,30,7,17,8.2,12.6,0,27.8260466651962,0,0,0.0036640663299531,74.8848509833123,NA
"210",1973,210,31,7,19.7,10,14.85,0.1,32.2301453514882,0,0,0.00465453706839484,72.43866521587,NA
"211",1973,211,31,7,21.6,11.1,16.35,6,34.8878339129354,0,0,0.00483841822830186,73.975181173257,NA
"212",1973,212,31,8,22.1,6.5,14.3,0,45.1063698067979,0,0,0.00670114652823371,58.8848358221491,NA
"213",1973,213,31,8,21.5,7.6,14.55,0,41.4961492324893,0,0,0.00617594636519216,62.7149421801609,NA
"214",1973,214,31,8,23,11.4,17.2,0.4,38.9925542371076,0,0,0.00628752567321349,67.9572242887483,NA
"215",1973,215,31,8,17.9,11.5,14.7,1.7,24.3526297628506,0,0,0.00304765872081355,81.7781964721229,NA
"216",1973,216,31,8,16.6,6.9,11.75,7.1,28.0891988564461,0,0,0.00313185984476725,77.2971251334845,NA
"217",1973,217,32,8,14.2,6.7,10.45,5.5,21.9111091355296,0,0,0.00225682296712351,82.1650181270698,NA
"218",1973,218,32,8,16,6.6,11.3,22.5,24.9945998299106,0,0,0.00255124017628789,80.9469235448716,NA
"219",1973,219,32,8,14.8,6.6,10.7,9.7,23.2403306376228,0,0,0.00235989309465365,81.6588701277515,NA
"220",1973,220,32,8,13.9,7,10.45,11.1,19.8394432560141,0,0,0.00189733385941313,85.0059506294994,NA
"221",1973,221,32,8,15.4,9.8,12.6,2.2,20.2586078348202,0,0,0.00226418075109023,84.4802927011764,NA
"222",1973,222,32,8,17.2,10,13.6,4.2,24.7038822902961,0,0,0.00286982677444361,81.5734705653185,NA
"223",1973,223,32,8,15.9,9.8,12.85,6,21.1825009335071,0,0,0.00223457270385909,84.9322119191064,NA
"224",1973,224,33,8,18,5.2,11.6,0,35.887653116498,0,0,0.00464723031510416,65.976477158444,NA
"225",1973,225,33,8,18.1,9.1,13.6,0,29.3333539827931,0,0,0.00402207337565552,74.1751473974126,NA
"226",1973,226,33,8,23.3,9.4,16.35,0,43.3891097954009,0,0,0.00701610249443563,62.2618823607501,NA
"227",1973,227,33,8,22.6,9.4,16,0,41.4262151689072,0,0,0.00655375116917416,63.9529902274302,NA
"228",1973,228,33,8,24.2,7.4,15.8,0,49.4178123051,0,0,0.00794128929839924,55.7592638552778,NA
"229",1973,229,33,8,25.6,10.5,18.05,0,47.9108812451377,0,0,0.00847032033165768,59.0859704139442,NA
"230",1973,230,33,8,19.4,5.5,12.45,0,39.2876952424257,0,0,0.00530987486504797,63.2435119694735,NA
"231",1973,231,34,8,17.7,6.3,12,1.1,32.980254164603,0,0,0.0041357429862423,70.5105943831325,NA
"232",1973,232,34,8,11.7,8.5,10.1,8.3,11.3939493222863,0,0,0.000875043107443654,92.9210767052662,NA
"233",1973,233,34,8,11.9,4.4,8.15,0.4,20.134086696004,0,0,0.00220814002760281,79.6241839484404,NA
"234",1973,234,34,8,14.5,7.4,10.95,0,22.2177010522587,0,0,0.00272206594387669,79.1931871507022,NA
"235",1973,235,34,8,14.1,7.5,10.8,0,20.9207979376233,0,0,0.00254183489828099,80.3759513512207,NA
"236",1973,236,34,8,22,10.5,16.25,0,37.8159945945987,0,0,0.00595157924901116,67.7830965854419,NA
"237",1973,237,34,8,18.2,10.7,14.45,0,26.8097828232121,0,0,0.00371999710317315,77.3962301293938,NA
"238",1973,238,35,8,15.2,11,13.1,0,17.8716301540366,0,0,0.00221702071117108,85.2930858166982,NA
"239",1973,239,35,8,20.5,11.8,16.15,0,31.3315542729489,0,0,0.00473212850636524,74.2203181825879,NA
